SENIOR,"ONE-TO-ONE CONSULTING, INC.",Y4000
Warehouse,Cingular Wireless,J1200
TCHR/INSTRUCT/PRG ASST,WAUKESHA COUNTY TECHNICAL COLLEGE,L1300
DR MUSTO,,E3000
Environmental,Hdr Engineering Inc.,B4400
ATTORNEY,WILBURN & SUGGS,K1000
NON PROFIT ADMINISTRATION,OUR UNITED VILLAGES,Y4000
O & S CATTLE,,A3000
DIXIE MOVING,,T3100
Pres.,Robinson Farms Food Co.,Y4000
Interior Design,Kier Group Inc,Y4000
CEO,Purity Whoesale,G2500
graduate student,UC Davis,Z9500
MISSOURI NURSING MANAGEMENT,,H0000
EXECUTIVE,OCEAN ENERGY CORP,E1000
Chief Operating Offi,"Triad Hospital, Inc",H2100
Professor,Ut Austin,Y4000
President,"Lawyers Title of Topeka, Inc",F4300
L J KEEFE CO,,Y4000
AMERICAN EXPRESS PROPERTY CASUALTY,,F4000
THE BOLLES SCHOOL,,H5100
filmmaker,self,J7400
COMMUNITY VOLUNTEER,COMMUNITY VOLUNTEER,G0000
Treasurer,Werner Corporation,Y4000
ATTORNEY,MARILYN WEISS,Y4000
CEO,OATREX INC,Y4000
OWNER,COASTAL TIE AND TIMBER INC,Y4000
President/CEO,Lance Johnson Building Company,B2000
PRESIDENT,GO INDUSTRY,Y4000
Attorney,Law Offices of Louis Spitters,K1000
EXECUTIVE,GOULD PAPER CORPORATION,A5200
Surgeon,"Brigham and Women's Physician Organiza",J1200
FIRST STATE-JUNCTION CITY,,F1100
COMOTION FILMS/PRESIDENT/EXECUTIVE,,C2400
COLORADO INSTITUTE PIPSHIRE CO,,Y4000
WESTERMAN ENTERPRISE,,Y4000
Executive,Quadrant Group,Y4000
FARMING,HILLSIDE FARM,Y4000
Consultant,Slef,X4110
Funeral Director,Ransdell Funeral Chapel,G5400
SOUTH WASHINGTON COUNTY SCHOOLS,,X3500
CARB LUVIG COOK & KUFELD,,Y4000
Teacher,Human Potential Project,Y4000
Real Estate Agent,Millbrook Properties,F4000
OWNER,MVT,Y4000
President,Usa Delivery Service,Y4000
ROCKEFELLER FAMILY & ASSOCIATES,,X4100
JESSE SUTTON,,B0500
TEACHER,NORTHEASTERN UNIV.,H5100
Mechanical Engineer Designer,Retech Systems LLC,Y4000
OFFICE MANAGER,WHITLOCK LAW FIRM,K1000
Technical Informatio,UPMC,H2100
PSYCHIATRIST VETERANS,,X3000
FOREST MANOR HEALTH CARE,,H0000
KEYSTONE,,G4900
Fundraiser,"Bettina Duval, Inc.",J7400
FREDERICK IMPLEMENT CO,,Y4000
TRANSAMERICA FINANCIAL ADVISORS INC,,Y4000
HARLEY DAVIDSON MOTORCYCLE DEALER,LATUS MOTORS HARLEY DAVIDSON,T8100
Teacher,Pittsfield Public,X3500
DIRECTOR,LAMPS PLUS INC.,M6000
Nurses Aid,Briarfield Of Milan,Y4000
INFORMATION REQUESTED,NOT EMPLOYED,J5100
Manager,Milios Sandwiches,J1200
O,LAW OFFICE OF JOSEPH F MCGOWAN JR,K1000
President,Aloha Partner,C4500
PRIMAVERA & BOYLE,,Y4000
Intergovernmental Relations,"Simon and Company, Inc.",K2000
PRINCIPAL,FLORIDA PRIME HOLDINGS/PRINCIPAL,Y4000
ELECTROLLAY DIV OF G O,,Y4000
Executive,Center Point Properties,F4000
"CRAIG'S CLEANERS",,G5500
RATHE PRODUCTIONS INC,,M2300
PHYSICIAN,ST. VINCENTS,Y4000
BANANA REPUBLIC,THE GAP,G4100
PRESIDEN,TARGET DISPLAYS & EXHIBITS,Y4000
CEO,WEBER SHANDWICH,G5210
CFO,"UNA VITA, INC.",Y4000
SOAR FOUNDATION,,J5000
REAL ESTATE DEVELOPER/RANCHER,FIVE STAR LAND CO.,F4000
Musician,Boston Symphon,C2800
VP Engineering,"Comcast of Ca/Co/Tx/Wa, Inc",C2200
CONSULTANT,AW ST. CHARLES & ASSOC. INC.,Y4000
Chairman/C.E.O.,Londen Insurance Group,F3100
Self Emp,Tms Restoration Inc,Y4000
Lawyer,Retired,F4000
Real Estate/Construction,COLEMAN & WISE,F4000
CONSULTANT,"SMILOW & HALLOWELL, LLC",Y4000
WASHINGTON REPRES,FISHER CONSULTING,Y4000
TRAILER MARINE TRANSPORT CORP,,T6200
Owner,Bnp Construction Llc,B1500
OWNER,"LEESVILLE MOVING & STORAGE, INC.",Y4000
CEO,Delta Dental,H1400
ATTORNEY,HORVITZ & LEVY,K1000
PARTNER,APRILLA LLC,Y4000
"LAW OFFICES OF JOHN O'SULLIVAN",,K1000
CAPITAL ORTHOPEDIC & SPORTS MEDICIN,,H1130
Chairman & CEO,Pegasus Communications,C2200
REAL ESTATE MANAGER,LANGSAM PROPERTY SERVICES,J5100
MEMBER OF CONGRESS,US CONGRESS,X3000
HEALTHCARE,AM SURG CORPORATION,Y4000
HARFORD COUNTY SCHOOLS,,X3500
Real Estate,DACS Investments,F7000
PUBLISHING,TIME INC.,C1100
TN SOYBEAN PROMOTION,,Y4000
CEO/CHAIRMAN,ANNEX BRANDS INC,Y4000
ARCHITECT,ARCHITECTS SOUTHWEST,B4200
CO-OWNER,"TARTER-CATE CO., LLC",Y4000
Scientist,N I H,X3000
social ser,Information Requested,H6000
SECRETARY,IMHOTEP CONSTRUCTION GROUP,Y4000
CONSTRUCTION CONTRACTOR,ASPRO,B1500
CO-CHAIRMAN,KARR BARTH & ASSOCIATES,Y4000
ATTORNEY,HUDSON POTTS BERNSTEIN LLP,Z9500
FILM AND TELEVISION PRODU,ABRAMS-JJ,C2400
DIVISION 71 LOCAL CHAIR,BLET,Y4000
"President, Ford Cred",Ford Motor Company,T2100
CEO,ECONOMY ADVERTISING CO.,G5210
attorney,"o'melveny & myers",K1000
C.E.O.,PETERSON HOLDING CO.,Y4000
DEVELOPER,METCO BUSINESS,Y4000
CEO,OHIO CENTRAL RAILROAD,T5100
MA EXTENDED CARE,,H2200
marketing consultant,Self employed,G5280
VP/Branch Manager,"Texas AgFinance, Farm Credit Services",A4000
POLY-CARB INC,,M1500
PRESIDE,SALEM PROFESSIONAL BASEBALL,Y4000
PHYSIC,LOUISVILLE BEHAVORIAL HEATLH,Y4000
Investment,Shufro Rose and Co. INC,J1200
Owner,Barnett Capital,F0000
Owner,Seme Consulting LLC,Y4000
BARNISTER GARDERNS INC,,Y4000
VP GENER,HANSON PIPE & PRODUCTS INC,M2300
Stock Trader,"Self/Free Health Care,Please",G0000
Attorney,"Ellis & Irwin, LLP",K1000
executive,"joremi enterprises, inc.",J1200
CHIEF FINANCIAL OFFICER,"ISE, INC.",F2400
Eng,Ecac Star Chem,Y4000
EXECUTIVE,CUSTOM PUMP & EQUIPMENT,Y4000
OWNER,"WILSHIRE INT'L FINANCIAL NET.",Y4000
CONSULTANT,M & R STRATEGIES,Y4000
FENTON H S,,L1300
"O'GARA HOME INSPECTIONS INC",,Y4000
PROJECT MGR./CONSULTANT,HARRIS ASSOC./PROJECT MGR./CONSULTA,F2100
BUSINESS REPRESENTATIVE,SHEET METAL WORKERS LOCAL #12,LB100
SELF,DENTIST,J7400
CRONIN FRIED ET AL,,Y4000
DC GOODMAN AND SONS,,B3400
Speaker/Coach,Self Employed,X0000
Hospital Administrat,Orange County Emergency Pet Clinic,Y4000
Managing Partner,"Texas Highway Markings, LLC",Y4000
CONTROLS ENGINEER,PARSEC AUTOMATION CORPORATION,Y4000
LEAR FAN CORPORATION,,Y4000
RETIRED,ESTCHESTER COMM. COL,X1200
VICE PRESIDENT AND GENERAL MANAGER,KXLY-TV,C2100
Management Analyst,US Army,X5000
IDEAL MEDICAL CENTER,,H2000
CHAIRMAN,JOLLY RISSLER INC.,Y4000
WESLEY LONG COMMUNITY,,H1100
Owner,Schwend Transportation,A1000
COMUTER ARCHITECT,INCEL CORPORATION,B4200
SALESMAN,AAA,T9400
Real Estate Broker,Dakota Commercial,F4200
Physician,University of North Caro,H5100
TELECOMM RESELLERS ASSOC,,Y4000
FINANCIAL CONSULTANT,SELF,F5000
HCR.MANORCARE INC./PRESIDENT/CEO,,H2200
CONSULTANT,ETHOS LLC,Y4000
US Senate,US Senate,X3000
REAL ESTATE BROKER,KELLER WILLIAMS MARKET PLACE,F4200
Architect,Integrated Design,Y4000
REGISTERED NURSE,VA CONNECTICUT,Y4000
EXECUTIVE,HAROLD W. MOORE & SONS,Y4000
President,Cemetary Services Inc,Y4000
OPERATIONS ANAL,G.R.C. INCORPORATED,Y4000
,"HOLISTIC STUDIES INSTIT. & SPIRIT,",Y4000
FRANKEL & ASSOC,,F4100
FUTURECARE HEALTH & MGMT.,,H2200
U S MARINES CORP,,X5000
MANAGING DIRECTOR INST. SALES,BARCLAYS GROUP US INC.,F1100
VP of IT,Fidelity National Financial,F4300
SEATTLE ART MUSEUM,,X4200
ATTORNEY,COMBINED INSURANCE,Z9500
PRESIDENT,ADAMS BENEFIT CORPORATION/PRESIDENT,Y4000
AGENT,"Amick & Associates, Inc",F3300
PRESIDENT,AFLAC,F3200
DIRECTOR,GLOBIX CORPORATION,Y4000
PRESIDENT,BOX CLEANERS AND LAUNDRY,G5500
Attorney and Mediator,self,K1000
PRESIDENT,"CLEAR DEFENSE, LLC",Y4000
Administrator,John and Mary Kirby Hospital,H2100
attorney,Maury A Herman plc,J1200
attorney,Johns Manville Corp.,J7400
CARDENAS FINANCIAL SERVICES CONSULT,,F0000
INFORMATION REQUESED,,Y2000
Executive,Sutter Home Winery,G2820
CHIEF EXECUTIVE OFFICER,ST. ANTHONY SUMMIT MEDICAL CENTER,H2100
Ohio State University,,H5100
ATTORNE,NATIONAL VEHICLE PROTECTION,Y4000
CLIENT SERVICES,ADAROO.COM LLC,Y4000
MERRILL & BRODERICK,,K1000
VICE PRESIDENT MARINE CORPS SYSTEMS,BOEING,D2000
President,M. Jacob & Sons,Y4000
ED,BUS PROJECT,Y4000
Principal,Griffin Johnson Madigan Peck,K2000
QUALITY MGR,CAMBER CORPORATION,C5130
CEO,The Wexler Group,K2000
Mayor,City Of Inglewood,X3000
JOHNSTON & ASSOCIATES,,K1000
EXECUTI,NEW ENTERPRISE STONE & LIME,B5100
KARPAY COMPANY,,J5100
President (Sub-Part),KOCH FERTILIZER LLC,E1160
VICE PRESIDENT,ALDRIDGE ELECTRIC INC,B3200
OWNER,DAVID CLANTON,Y4000
YACOUBIAN JEWELERS,,G4600
THE ROSEN FUND GROUP,,J1200
"ANGELO & BANTA, P.A./PRESIDENT/CEO",,K1000
CONSTRUCTION EQUIPMENT DISTRIBUTOR,OHIO CAT,G5300
PANTRY RESTAURANT & MOBILE TRUCK ST,,G2900
MOVIE PRODUCER,RAINFOREST FILMS/MOVIE PRODUCER,C2400
Derivatives Sales Rep,WELLS FARGO BANK N A,F1100
Director Alliances,"Peoplesoft U.S.A., Inc.",C5120
HOWE INDUSTRIES,,Y4000
lobbyist,tech net,C2600
SEALY POSTUREPEDIC,,Y4000
Lattice Engines,,Y4000
Gallery Owner,Edward Tyler Nahem Fine Art,Y4000
President,Foundation,X4100
VICE PRESIDENT,EMBRAER,Y4000
WASHINGTON STEEL CORP,,M2100
PHYSICIAN,XRC,Y4000
PARTNER,UNWIRED REVOLUTION,Y4000
ASSMEBLYWOMAN,ST OF CA,X3000
real estate,Keller Williams Realty - Ab,F4200
Part-Time Clerical,Lincoln Public Schools,X3500
Consultant,Hamilton gullett Davis & Romin,Y4000
INTRAFI,,Y4000
DENIS STONE CPA PC,,F5100
Owner,Picker Media,Y4000
RODMAN WARD,,Y4000
S & H ALUMINUM PRODUCTS INC,,B2000
Owner,C F Bean Corporation,Y4000
SELF EMPLOYED,RUSHINGS,J1100
1ST NATIONAL OF OAK BROOK,,J1100
HEAD OF PUBLIC POLICY,GUGGENHEIM PARTNERS LLC,F2100
DENTIST,JAMES L. CARAZOLADMD PA,H1400
CHAIRMAN,VANTAGE PARTNERS L.L.C.,F2500
LEGISLATOR,NEW JERSEY LEGISLATURE,X3000
Senior Vice President,DLZ Corporation,B4000
EXECUTIVE,COLSA INC.,D4000
Minister-Educator,American Bible Society,Y4000
MANAGER,"COLUMBIA FRUIT PACKERS, INC",A1400
INVESTMENTS,SELF EMPLOYED,Y1000
VICE P,RINKER MATERIALS CORPORATION,B1000
President of Digital,McGraw-Hill,C1100
M.A. Inernationasl R,Douglas Elliman Real Estate,F4000
Physicist,"Rayotek Scientific, Inc",J1200
Consultant,"ADS Ventures, Inc.",G5280
"AVP, Dir of Compensa",Brown-Forman Corporation,G2820
President,Katharine Gibbs School,H5200
EXECUTIVE OFFIC,BIRMINGHAM AREA AOR,F4200
Teacher,Tahlequah Public Schools,X3500
Owner,Van Morris Crop,Y4000
OWNER,HP VIDEO,Y4000
RONALD L GARNETT ATTORNEY AT LAW,,K1000
Media Consultant/Ran,Information Requested,G5200
MARKETING MANAGER,UC HEALTH,J1200
ARCHITECTURAL CONSULTANT,SELF,B4200
JANYS HARVEY REAL ESTATE INC,,F4200
HUBBARDGT@GMAIL.COM,NONE,Z9500
BERWANGER OVERMYER AND ASSOC,,F3100
TRAINING CONSULTANT,TSI STRATEGIES,Z9000
NEWMANS INC,,M2300
SPCC,,H1110
EMPIRE FOOD DIRECTORS,,G2000
MINIFIBERS INC,,Y4000
OWNER,MAINSTREET VENTURES,Y4000
SO SUBURBAN GASTROENTEROLOGY,,H1130
ATTORNEY,OLSEN & WHITE LLP,Z9500
PRESIDENT,BLUE RIDGE DRILLING,J6200
attorney,"Barna, Guzy & Steffen",K1000
RUBIN BAUM LEVIN CONSTANT,,K1000
EVP AND GENERAL COUNSEL,NASDAQ OMX GROUP,F2400
CONSULTANT,FROGUECLARK,K2000
CPA,Neff & Ricci LLP,Y4000
EXECUTIVE,GLOBAL PARTNERSHIPS,X4000
President,Suncoast Chrysler Jeep,T2300
Information Requeste,Newmark,F4000
OWNER,FLIGHTWARE SOLUTIONS,Y4000
PUTZEL ELEC CONTR,,Y4000
GOLDRICH/KEST/HIRSCH,,F4000
Congressman,,Z1100
CHIEF EXECUTIVE OFFICER,LA MAESTRA FAMILY CLINIC,Y4000
CFO,Steve Summers Voice-Overs,Y4000
ATTORNEY,GIBBONS,Y4000
Retired,San Francisco Police,X3200
OWNER/CEO,EBERHARDT COMPANY,J1100
M,"MARITIME PROTECTIVE SERVICES, INC",Y4000
CREDIT SUISSE/FIRST BOSTON/EQUITY A,,F2100
WESTERN OKLAHOMA CHAPTER,,B3200
JOHN M WARD OIL & GAS INV,,E1100
Owner,Wintec Energy Ltd,E1000
PRESIDENT,"FLOW CONSTRUCTION COMPANY, INC",B1500
CUSHMAN CAPITAL,,Y4000
chemist,onyx enviormental services,J1200
FINANCIAL SERVICES,JUMBO LOANS,Y4000
PHYSICIAN,ARA,H1130
Trib,Prairie Band Potawatomi Nation,G6550
RICHMOND LUMBER CO,,B5200
MANAGER,AIG,F3100
Attorney,Philip F. Maher & Associates,K1000
CEO,FRANZ BAKERY,G2100
PROPERTY ADVISING GROUP,,Y4000
OWNER,"SCHNEIDER, BLUHM AND LOEB GALLERY/O",J5100
CONSULTANT,THE HOHLT GROUP,K2000
EXECUTIVE PRODUCER,MAGGIE VISION PRODUCTIONS,C2000
SALES,RE/MAX REALTY TEAM,F4200
UCLA/ADMIN/EDUCATOR,,H5100
DIRECTOR OF FIELD SERVICES,U.S.E.C.,Y4000
Physician,Starcare,H1100
VICE P,LEGACY TOYOTA OF TALLAHASSEE,T2310
JOHNSTON REED AND MITCHE,,Y4000
ENGINEER,CPM HOLDINGS,Y4000
PATENT ATTORNEY,"Mlr, LLC",Y4000
CHIEF EXECUTIV,HIGHLANDS UNION BANK,F1100
WAUESHA COUNTY,,X3000
HOFF & EVANS L L C,,K1000
Owner,Roxanne Lee Atty. at Law,K1000
DRAKE PETROLEUM CO,,E1160
CONSULTANT,"SELF-EMPLOYED (CLEAR VIEW STRATEGIES,",G5200
Financial Consultant,"Ffriend Enterprises, Ltd",Y4000
Executive,Lamar Leasing Company,Y4000
Insurance Sales,Thrivent,Y4000
SALES,NORTH SHORE STEEL,Y4000
ASM,At&T,C4100
RETIRED PEDIATRICIAN,RETIRED,X1200
STANLEY HIRSH,,F4500
Construction,GM Sager Construction Compan,B1500
ENGINEERING SUPERVISOR,"THUNDER BASIN COAL COMPANY, LLC/ENG",E1210
BUSINESS OWNER,BRENDA ATHLETIC CLUB,G5800
PUBL,SOCIAL SECURITY ADMINISTRATION,X3000
ENGINEER,JETTA OPERATING COMPANY INC.,E1150
STEPHENS MILLIRONS HARRISON & GAMMO,,K1000
PRESIDENT & CEO OF PSCO,EXCEL,Y4000
REAL ESTATE BROKER,ATTORNEY,K1000
VALUEQUEST LTD,,Y4000
FINKEL WHITEFIELD SELIK,ATTORNEY,K1000
THE THORNDIKE COMPANY,,Y4000
GAY & MCCALL,,K1000
FINANCIAL OFFICER,TURBO RESOURCES,Z9500
Chairman,The Global Panel Foundation,Y4000
DEVELOPMENT,UNCG,Y4000
EXECUTIVE DIRECTOR,CREATING GREAT PLACES,Y4000
SELF-EMPLOYED WIFE STATE GOV,,G0000
Mother & Venture Phi,None,J1200
FINANCE EXECUTIVE,FEDEX CORPORATION,T7100
EXECUTIVE,LONE MOUNTAIN CONTRACTING,B1000
CONSULTANT,GAME OF WORK,Y4000
Credit Analyst,Gavilon,Y4000
PRESIDENT,W.A.I.,Y4000
AUTO DEALER-GM,JIM WEPNIG INC.,Y4000
Attorney,Walter Pollock & Sheehan PC,K1000
"ANESI, OZMON & ROBIN LTD",,K1000
TRAINER,BODDIE-NOELL ENTERPRISES,G2900
ATTORNEY/NON PROFIT EXEC,LINCOLN PARKS FOUNDATION/ATTORNEY/N,Y4000
ANESTHESIOLOGI,COMPREHENSIVE ANESTH,H1130
OLATHE OB/GYN/PHYSICIAN,,H1130
OBER KALER GRIMES & SHRIVE,,K1000
PRESIDENT,MC CORMICK FARMS,G1200
Real Esate Developme,Metropolitan Properties of Chicago LLC,F4000
DOWCO INC,,T8300
MANAGING PARTNER,MOHR PARTNERS,Y4000
CEO,HUNTINGTON BANK,F1100
Owner,Sherman and Nathanson PC,Y4000
Owner,Meyer Automotive,T2300
PRESIDENT,EXPRESS MAUNE INC.,J1100
Attorney,Goodell Stratton Edmonds,Y4000
CITY OF WAYNESBORO,,X3000
SENIOR PLANNER/SCHEDULER,"FIRCROFT, INC.",Y4000
PRESIDENT,SARKOWSKY INVESTOR CORP.,F4000
COMMUNICATIONS DIRECTOR,ARAMARK/COMMUNICATIONS DIRECTOR,G2910
HAYDON BOLTS INC,,Y4000
Sales,Pro Tech Laboratories,Y4000
PRESIDENT,"SMITH DEVELOPMENT COMPANY, INC.",Z9500
LOBBYIST/LAWYER,HEWLETT-PACKARD COMPANY,Z9500
Physician/Dental Sur,JB Dental Implant Center,H1400
Development,HOOVER INSTITUTION,H5100
PRINCIPAL RESEARCH ENGINEER,MITRE CORPORATION,D3000
"ACTIVISION, INC./CHAIRMAN/CEO",,C5120
Acount Director,Creative Group,Y4000
"JACK FRY'S RESTAURANT",,G2900
INS SALES INTER AGENCY INSURANCE SE,,F3100
WRITER,FIELDSTEAD & COMPANY,X4110
CEO,Big Spring Govt EFCU,F1300
PRESIDENT/CEO,ARKANSAS RESEARCH ALLIANCE,Y4000
social worker,"SUNY, University at Buffalo",H5100
Warehouse Driver,Victory Van Corp,Y4000
SYDNEY FETNER ASSOCIATES,,F4500
PHYSIC,LONG ISLAND COLLEGE HOSPITAL,H1130
REAL ESTATE INSPECTOR,SELF,F4000
DOCTOR,PHYSICAL MEDICINE & REHABILITATION,Y4000
ATTORNEY,SHOOK HARDY & BACON,J7400
CO-FOUNDER/CO-CIO,KLS DIVERSIFIED,Y4000
Student,Georgetown University Law Center,H5170
Manager,bgb,Y4000
Insurance Sales,Gleason Corporation,F3100
PRESIDENT,BHS LLC,Z9500
SOCIAL WORKER,PEOPLES COMMUNITY HEALTH CLINIC/SOC,Y4000
WASSERMAN MANCINI & CHANG,,Y4000
partner,Paul Weiss,K1000
CONSULTANT,KENNETH LARSON/CONSULTANT,Y4000
Vice President,DMG Marketing Group,Y4000
Executive Vice President,Innovative Artistist,Y4000
CONSU,ETHICS & PUBLIC POLICY CENTER,Y4000
NEWAN PRINTING CO INC,,G1200
Engineer,H2M Group,B4200
Publisher,Creative Media,C1100
Investor,Skymoon Ventures,Y4000
Non-Dir Intl VP,UFCW LOCAL A060,LG100
BUSBY CONSTRUCTION CO,,B1500
CHAIRMAN,AMERICAN INSTITUTE OF PUBLIC SERVICE,Y4000
President,Ryan Community,H2000
EFFORTS SYSTEMS,,Y4000
President,Suffolk Construction Co.,B1000
"WOMEN'S POL CAUCUS",,J7400
OWNER,VANDALIA ENT,G5270
MARINE DEALER,JAMISON MARINE INC,Y4000
M.D.-Group Head,Citicorp / Citibank,F1100
PROFESSOR,WORCESTER POLYTECHNIC INSTITUTE/PRO,H5100
BESI CORP,,Y4000
CEO,ACNM,Y4000
software engineer,Lawrence Berkeley National Laboratory,X3000
HANLEY & SPADORO,,Y4000
ARTISTS,,X0000
Executive,Alaten Co Inc,Y4000
Union flooring Insta,Floodrends Inc.,Y4000
architect,ICON Architecture,B4200
AIM WINDOW & DOOR CO,,Y4000
RESTAURANTEUR,SELF-EMPLOYED,J1100
President,Diversified Lithographics Inc,C1300
OWNER/PRESIDENT,"GARD'N WISE DISTRIBUTORS",Y4000
JJ GREGORY & SON INC,,Y4000
Owner,J&L Harley,Y4000
CORRECTION CORP OF AMER,,G7000
CHAIRMAN,SQUIRE SANDERS & DEMPSEY,F2100
lawyer,Shopoff & Cavallo LLP,K1000
Former County Commission,Not employed,Y1000
MAYER BROWN,,K1200
SVP - Healthcare,"Community Health Systems, Inc",H2100
MIDWEST TOOL & ENG. CO.,,M2300
LOGISTICS,BUZZI UNICEM USA,B5100
MORTGAGE BANKER,COUNTRY WIDE,Y4000
PROGRAMMER ANALYST,JANSSEN RESEARCH AND DEVELOPMENT LLC,Y4000
Editor World Refugee,U.S. Committee for Refugees & Immigran,Z9500
ATTO,WATSON JIMMERSON GIVHAN MARTIN,K1000
OWNER,"PERRY'S ICE CREAM",G2100
RESEARCH MANAGER,NOTRE DAME,H5100
Vice President,"Hardrives Paving, Inc",B3000
ACCOUNTANT,IN DEMAND,Y4000
President & CEO,Credit Union Direct Lending,F1300
Scientist,Sloan Retforn,H2100
VP/General Manager,Community Asphalt Corp,B1000
homenaker,homemaker,Y1000
VICE PRESIDENT,CONAGRA FOODS INC.,G2100
SHOWBUSINESS,SELF,J1100
President,R Smith And Sons Toyota,T2300
SR. VICE PRESIDNET,OGILVY GOVERNMENT RELATIONS,K2000
EMERGENCY PHYSICIAN,MACNEAL HOSP,H1100
NE FED REP WOMEN,,J1100
DIRECT OF OPERATIONS,JIB MANAGEMENT INC.,Y4000
Salesman,Midstate Printing Corp.,C1300
OPHTHALMIC SURGE,SPOKANE EYE CLINIC,H1120
Teacher,Hoff-Barthelson Music Sc,Y4000
SHIP PILOT,JAMES FRUDAKER,J6200
PARTNER,TELEMUS CAPITAL,F0000
CEO,BIAX CORPORATION,J1100
EXECUTIVE,ARMED FORCES MKT COUNCIL,G5200
PRESIDENT,BEBCO INC.,Y4000
ATTORNEY,TRIDENT CAPITAL INC,F2500
CHABLISS & BAHNER,,Y4000
OWNER,RM SEAFOOD,Y4000
PATTERSON SMITH & ASSOCIATES,,Y4000
REAL ESTATE DE,THE HABITATE COMPANY,F4200
AIDE,CHARLIE CRIST FOR U.S. SENATE,J1300
FINANCIAL PLANNER,"BROWNSON, REHMUS",F2100
C.E.O.,SELF-EMPLOYED,M2300
DEAN WITTER & ASSOC,,F2100
ZAPPIA FLAGELLA & ZAPPIA ATTORN,,K1000
PHYSICIAN,PCOM SULLIVAN COUNTY MEDICAL CENTER,H1130
DOME CAPITAL,,C5130
M D ANDERSON HOSPITAL,,H1130
PASTOR,WILMINGTON LUTHERAN CHURCH,X7000
Manager,Dairy Queen,A2000
CHIE,E.J. NOBLE HOSPITAL-GOUVERNEUR,H2100
Managing Partner,"LaPorte & Associates, Inc",B0500
DIR. OF HUMA,EQUAL 3 COMMUNICATIONS,Y4000
ATTORNEY,SIEGFRIED BINGHAM,K1000
FAN RONGVED ERICKSON,,Y4000
President,EAH Housing,Y4000
President/Property M,A.J. Dwoskin & Company,F4100
EXECUTIVE,HIRSCHFELD STEEL CO.,M2100
PART,GLOBAL INFRASTRUCTURE PARTNERS,F2600
MANAGEMENT,SCEA,Y4000
BUSINESS OWNER,GP GROUP,Y4000
INVESTMENT MANAGER,EQUITY MANAGEMENT ASSOCIATION/INVES,F2100
OWNER,MCCORVEY SHEET METAL WORKS,J6200
BANK,SOUTHERN COMMUNITY BANK & TRUS,F1100
EXECUTIVE,DON ALLEN CAR DEALERSHIP,T2300
Computer Manager,Requested,C5100
ATTORNEY,HAWKINS & PARNELL,Y4000
Business Administrat,Self,F2100
REAL ESTAT,TRAIL HEAD LAND DEVELOPM,F4100
VP BRAND MGMT & PUBLIC AFFAIRS,PACIFIC LIFE,F3300
AMERITRUST NATIONAL,,Y4000
ADVANCE FOR F RAISER,,Y3000
WESTERN CAREER COLLEGE,,H5200
REALTOR,ADVANTAGE REALTY,F4200
Dentist,Retired,J5100
PRIVATE INVESTOR,UNITED VENTURES L.L.C.,Y4000
STOLL NUSSBAUM & POLAKOV,,Y4000
WILLCOX GIBBS INC,,Y4000
RURAL OPPORTUNITIES I,,J9000
ANTIQUE RESTORATIONS,SELF EMPLOYED,G4600
REAL,DAVE PERRY MILELR & ASSOCIATES,Y4000
U OF ARIZONA,,H5100
Owner,Rice Lake Construction Group / Deerwoo,B1500
PROFESSOR,AUSTIN COMMUNITY COL,H5100
PRESIDENT AND CE,MICHAEL BAKER CORP,B4000
Homemaker/Real Estat,Self,F4000
Real Estate Investment,"Hilby Wilson, Inc",F4000
AUTO DEALER,EASY AUTO,Y4000
Pilot,Maya Air LLC,Y4000
REDSTONE THEATRES,,C2200
military,Navy,X5000
PARTNER,"ADAMS AND REESE, LLP/PARTNER",K1000
INVESTMENT EXECUTIV,SELWAY PARTNERS,Y4000
MEDICAL DOCTOR,PEDIATRICS PLUS,H1100
OWNER,KOREK LAND COMPANY,Y4000
Pres,AGG Rok Materials,B1000
INVESTMENT M,"KEYSTONE CAPITAL, INC.",F0000
"MUNOZ, HOCKEMA ET AL",,K1000
HUDSON PHYSICAL THERAPY,,H1700
BUSINESSMAN,LINDSAY AND COMPANY,Y4000
Investment Advisor,Shepherd Kaplan,Y4000
President & Ceo,Visit Orlando,T9000
CEO,"Tenenbaum Recycling Group, LLC",M2400
PORTFOLIO MANAGER,TOTH FINANCIAL,Y4000
FARMING-REAL ESTATE MANAGEMENT,,F4000
Attorney,Richard Raskin,J1200
NATIONAL SUPERIOR,,M3000
Owner/Executive,Paradigm Construction Corporation,B1500
PRESIDENT AND CEO,AMERICAN TRAFFIC SAFETY SERVICES ASSOC,Y4000
RJ GORDON & COMPANIES,,C5140
MANAGER,ANNENBERG,Y4000
DRIVER,E & K CAR SERVICE,T4200
PROPERTY MANAGEMENT,JSM APARTMENTS,F4500
OPERATIONS MANAGEMENT INT,,Y4000
Hotel Management,White Lodging Services,T9100
CA. COASTAL COMMISSION,,Y4000
President & CEO,"Summit Materials, LLC",B1000
RETIRED,GSU,X1200
COMMERCIAL BUILDING CONTRAC,,Y4000
EXTERNAL AFFAIRS DIRECTOR,VERIZON,C4100
ATTORNEY,DURWARD DUPRE,Y4000
CATHOLIC DIOCESE OF PHOENIX,,X7000
Tech,Best Software,J1200
INVESTMENT MGMT,OLSON MANAGEMT CORP,Z9500
INFO REQUESTED,Parthenon Capital,F0000
KIENOWS,,Y4000
DELTA PRIVATE EQUITY PARTNERS,,F2600
President,HOLLENBACK & NELSON,Y4000
